Brand Name,Identifier,X,Y,Z,x,y,L*,a*,b*,C*,h
Unison,BE32,41.8662,43.4396,31.6922,0.3578,0.3713,71.8523,-2.1969,22.5153,22.6222,1.6681
Unison,BE33,25.1705,25.8022,17.3518,0.3684,0.3776,57.8488,-0.5671,21.8302,21.8376,1.5968
Unison,BE34,18.4940,19.3357,11.9860,0.3712,0.3881,51.0776,-2.4058,22.3952,22.5240,1.6778
Unison,BE35,10.2975,10.1817,6.1702,0.3864,0.3821,38.1666,2.4055,18.6508,18.8053,1.4425
Unison,BE36,7.0458,6.7728,4.1862,0.3913,0.3762,31.2840,4.0445,15.8504,16.3583,1.3210
Unison,R1,14.4025,9.0886,3.7838,0.5281,0.3332,36.1543,38.9902,26.4232,47.1001,0.5956
Unison,R2,26.7721,16.6245,5.9461,0.5426,0.3369,47.7833,49.4201,36.1475,61.2290,0.6315
Unison,R3,40.7287,28.3452,10.5880,0.5113,0.3558,60.1993,44.5905,41.8987,61.1867,0.7543
Unison,R4,44.6329,32.9460,11.8681,0.4990,0.3683,64.1172,39.2611,45.1839,59.8583,0.8554
Unison,R5,51.5274,40.1489,23.8416,0.4461,0.3476,69.5754,34.5967,30.2622,45.9645,0.7187
Unison,R6,57.1479,47.0549,33.3828,0.4154,0.3420,74.2249,28.7223,24.3525,37.6566,0.7033
Unison,R7,12.4133,7.3658,3.8388,0.5256,0.3119,32.6257,41.4488,20.0330,46.0361,0.4502
Unison,R8,15.9105,9.0675,3.7990,0.5529,0.3151,36.1140,48.0667,26.2687,54.7764,0.5002
Unison,R9,31.7459,20.2587,8.7569,0.5225,0.3334,52.1284,49.6476,33.4712,59.8766,0.5932
Unison,R10,38.2255,26.6726,16.3943,0.4702,0.3281,58.6701,43.3778,25.2237,50.1783,0.5267
Unison,R11,50.4689,39.6023,30.4657,0.4187,0.3285,69.1853,33.4966,19.6025,38.8108,0.5295
Unison,R12,56.6534,47.5882,40.9391,0.3902,0.3278,74.5645,26.0505,15.7034,30.4175,0.5425
Unison,R13,8.7659,5.8415,5.1212,0.4443,0.2961,29.0091,29.5494,7.3631,30.4530,0.2442
Unison,R14,10.2959,7.0024,7.6203,0.4132,0.2810,31.8124,29.7818,2.2472,29.8665,0.0753
Unison,R15,16.9175,11.2866,13.3362,0.4073,0.2717,40.0590,36.6980,0.0196,36.6980,0.0005
Unison,R16,31.4345,23.2284,24.4787,0.3972,0.2935,55.3068,34.8219,4.6256,35.1277,0.1321
Unison,R17,43.3454,34.7863,36.6268,0.3777,0.3031,65.5820,29.2132,5.3317,29.6957,0.1805
Unison,R18,54.8515,48.1861,52.6971,0.3522,0.3094,74.9422,19.9600,4.0237,20.3616,0.1989
Unison,O1,27.2688,17.7491,3.8875,0.5576,0.3629,49.1904,45.3486,48.3245,66.2703,0.8172
Unison,O2,31.9360,19.0381,3.8134,0.5829,0.3475,50.7317,56.3519,51.3912,76.2665,0.7394
Unison,O3,43.3203,28.7838,6.2588,0.5528,0.3673,60.5903,50.6555,56.9566,76.2236,0.8439
Unison,O4,47.0054,33.1318,12.7560,0.5060,0.3567,64.2675,45.3106,43.1807,62.5909,0.7613
Unison,O5,49.1253,35.9610,16.2014,0.4850,0.3550,66.4901,41.5264,39.1139,57.0468,0.7555
Unison,O6,64.2028,55.5827,44.9001,0.3899,0.3375,79.3757,23.0432,19.6080,30.2566,0.7050
Unison,O7,44.8189,30.9465,3.4924,0.5655,0.3905,62.4625,46.9270,73.4557,87.1658,1.0023
Unison,O8,50.3665,37.5902,3.6334,0.5499,0.4104,67.7175,39.5521,81.6949,90.7658,1.1199
Unison,O9,54.8561,43.2095,9.0369,0.5122,0.4034,71.6969,33.9595,66.3243,74.5128,1.0976
Unison,O10,59.3903,49.4242,18.0209,0.4682,0.3897,75.7145,27.6940,51.2942,58.2928,1.0757
Unison,O11,64.7588,57.3315,30.7523,0.4237,0.3751,80.3657,20.0257,38.4812,43.3801,1.0910
Unison,O12,70.0839,65.3978,46.0218,0.3861,0.3603,84.6883,13.0149,27.5714,30.4889,1.1298
Unison,O13,49.4675,38.4235,4.1969,0.5372,0.4172,68.3316,34.5084,79.6696,86.8221,1.1620
Unison,O14,57.1602,47.4843,3.9101,0.5266,0.4374,74.4985,27.5731,91.8350,95.8851,1.2791
Unison,O15,60.2556,52.4368,11.1899,0.4864,0.4233,77.5413,21.8644,70.1342,73.4633,1.2686
Unison,O16,62.3148,55.9541,19.1870,0.4533,0.4071,79.5877,17.8314,55.7158,58.4997,1.2611
Unison,O17,66.6552,62.1591,29.0631,0.4222,0.3937,82.9980,12.8890,45.4013,47.1953,1.2942
Unison,O18,71.3753,69.3873,50.3029,0.3736,0.3632,86.6955,7.0924,26.6377,27.5657,1.3106
Unison,Y1,24.8634,21.5355,4.1205,0.4922,0.4263,53.5306,16.7483,54.5519,57.0650,1.2729
Unison,Y2,37.2587,34.5394,7.3275,0.4709,0.4365,65.3885,11.3136,61.1775,62.2149,1.3879
Unison,Y3,41.4204,40.5380,7.5529,0.4627,0.4529,69.8510,5.0886,68.0683,68.2582,1.4962
Unison,Y4,60.0678,64.4505,22.0826,0.4097,0.4396,84.1998,-7.2783,58.4349,58.8865,1.6947
Unison,Y5,69.8722,75.1704,39.2168,0.3792,0.4080,89.4728,-8.0583,43.4052,44.1468,1.7544
Unison,Y6,72.6025,78.6172,51.9139,0.3574,0.3870,91.0608,-9.1608,32.5751,33.8387,1.8449
Unison,Y7,46.2196,36.4767,5.5808,0.5236,0.4132,66.8826,31.8458,70.6213,77.4695,1.1472
Unison,Y8,52.7141,45.9501,8.4741,0.4920,0.4289,73.5131,20.6977,71.2557,74.2009,1.2881
Unison,Y9,54.7992,50.5255,6.9220,0.4882,0.4501,76.3907,13.5855,81.6348,82.7575,1.4059
Unison,Y10,65.0939,66.3127,17.2298,0.4379,0.4461,85.1557,0.1290,69.1588,69.1590,1.5689
Unison,Y11,68.3983,71.5367,31.0364,0.4001,0.4184,87.7451,-3.7737,50.8124,50.9523,1.6449
Unison,Y12,71.2718,75.8257,46.5943,0.3680,0.3915,89.7784,-6.4135,35.7444,36.3152,1.7483
Unison,Y13,32.0481,26.3589,4.7794,0.5072,0.4172,58.3761,23.8039,59.5947,64.1728,1.1908
Unison,Y14,41.9588,35.4042,9.1719,0.4849,0.4091,66.0622,23.0382,56.1888,60.7284,1.1817
Unison,Y15,45.3307,40.9206,11.6266,0.4631,0.4181,70.1203,15.3797,56.1690,58.2365,1.3035
Unison,Y16,47.5398,46.1672,15.8555,0.4339,0.4214,73.6539,6.3288,52.2045,52.5867,1.4502
Unison,Y17,63.8940,63.8581,34.9098,0.3928,0.3926,83.8918,2.8800,39.0489,39.1550,1.4972
Unison,Y18,71.5317,73.0192,53.1353,0.3618,0.3694,88.4569,-0.1716,26.9026,26.9031,1.5772
Unison,G1,6.0380,8.1156,8.9043,0.2619,0.3520,34.2225,-19.0455,2.1305,19.1643,3.0302
Unison,G2,10.9175,15.1334,16.1715,0.2586,0.3584,45.8164,-25.9261,3.5331,26.1657,3.0061
Unison,G3,18.7266,22.8060,23.1208,0.2896,0.3527,54.8720,-17.5638,6.1055,18.5947,2.8070
Unison,G4,33.3454,38.2159,32.7397,0.3197,0.3664,68.1794,-13.8661,14.7773,20.2642,2.3244
Unison,G5,42.8089,48.9775,43.9239,0.3154,0.3609,75.4373,-14.8446,13.8750,20.3194,2.3899
Unison,G6,54.3438,60.8920,51.8089,0.3253,0.3645,82.3207,-13.1188,17.6085,21.9582,2.2111
Unison,G7,7.8961,12.2544,9.8506,0.2632,0.4085,41.6176,-32.4504,11.9887,34.5942,2.7877
Unison,G8,11.5089,16.3031,11.0700,0.2960,0.4193,47.3697,-28.3545,18.4410,33.8237,2.5650
Unison,G9,18.6951,25.3547,19.6980,0.2933,0.3977,57.4194,-28.7055,16.5346,33.1270,2.6190
Unison,G10,21.5931,28.1987,12.0177,0.3493,0.4562,60.0678,-25.9606,37.8133,45.8671,2.1724
Unison,G11,37.1390,46.4047,18.8510,0.3627,0.4532,73.8074,-25.3627,46.3903,52.8708,2.0711
Unison,G12,52.4798,60.4666,29.6689,0.3680,0.4240,82.0912,-16.8797,42.9733,46.1696,1.9451
Unison,G13,6.2220,7.5021,6.9600,0.3008,0.3627,32.9237,-11.4622,6.5497,13.2015,2.6225
Unison,G14,10.6291,13.1185,6.8958,0.3469,0.4281,42.9413,-15.6706,24.0615,28.7145,2.1481
Unison,G15,16.1808,19.2224,5.8366,0.3924,0.4661,50.9464,-14.3309,42.0573,44.4319,1.8992
Unison,G16,22.2321,27.2040,18.0385,0.3295,0.4032,59.1627,-19.1102,22.7220,29.6899,2.2701
Unison,G17,40.3650,46.9472,19.8018,0.3768,0.4383,74.1560,-16.6813,45.1979,48.1779,1.9244
Unison,G18,56.3238,59.3206,41.3625,0.3587,0.3778,81.4675,-4.5129,27.1227,27.4956,1.7357
Unison,G19,8.2045,12.0190,14.7891,0.2343,0.3433,41.2463,-28.0747,-1.3223,28.1059,3.1887
Unison,G20,15.1581,21.6706,21.2919,0.2608,0.3729,53.6758,-31.9990,7.1885,32.7965,2.9206
Unison,G21,21.0239,28.3497,30.0980,0.2645,0.3567,60.2033,-29.2213,4.6304,29.5858,2.9844
Unison,G22,31.9555,40.4941,37.4699,0.2907,0.3684,69.8200,-25.8551,11.6080,28.3413,2.7196
Unison,G23,42.9945,51.2225,51.3855,0.2953,0.3518,76.8136,-20.2294,8.5285,21.9536,2.7426
Unison,G24,52.2369,59.9450,60.4458,0.3026,0.3472,81.8083,-16.2875,8.7135,18.4718,2.6504
Unison,G25,9.0572,13.3477,8.3192,0.2948,0.4344,43.2825,-29.5244,19.6431,35.4618,2.5545
Unison,G26,15.7849,23.2554,7.7808,0.3371,0.4967,55.3344,-35.4998,42.2435,55.1792,2.2697
Unison,G27,22.1980,32.4288,11.1603,0.3374,0.4929,63.6957,-38.8045,46.3432,60.4440,2.2679
Unison,G28,32.1262,43.0306,12.4217,0.3668,0.4913,71.5758,-32.8114,56.6202,65.4403,2.0960
Unison,G29,40.7166,50.7012,10.4415,0.3997,0.4978,76.4977,-25.6978,70.4139,74.9566,1.9207
Unison,G30,54.4190,65.6121,21.7669,0.3838,0.4627,84.7982,-23.6083,60.0141,64.4906,1.9456
Unison,G31,10.8872,14.4611,6.8499,0.3381,0.4491,44.8871,-22.1431,27.5885,35.3757,2.2471
Unison,G32,15.5271,20.0690,7.3134,0.3619,0.4677,51.9151,-22.2499,37.9984,44.0334,2.1005
Unison,G33,24.9446,30.8850,7.0360,0.3968,0.4913,62.4104,-21.1826,57.1066,60.9086,1.9260
Unison,G34,44.9918,51.3432,13.1655,0.4109,0.4689,76.8865,-14.7507,63.9295,65.6091,1.7976
Unison,G35,57.4099,66.1755,20.6840,0.3979,0.4587,85.0859,-17.4551,62.4291,64.8234,1.8434
Unison,G36,66.7206,74.6585,38.7568,0.3704,0.4145,89.2328,-13.8415,43.5348,45.6823,1.8786
Unison,T1,10.5169,15.1474,24.4762,0.2097,0.3021,45.8355,-28.9871,-11.7003,31.2594,3.5252
Unison,T2,13.0574,18.5029,32.8575,0.2027,0.2872,50.1005,-29.6045,-16.5494,33.9163,3.6513
Unison,T3,17.9241,25.3157,42.7989,0.2083,0.2942,57.3817,-32.5545,-16.0173,36.2815,3.5988
Unison,T4,23.7080,31.7361,51.7842,0.2211,0.2960,63.1242,-29.5831,-15.4649,33.3814,3.6233
Unison,T5,35.9487,45.7180,68.1386,0.2400,0.3052,73.3622,-27.3506,-12.3640,30.0154,3.5662
Unison,T6,44.9743,54.0577,80.8863,0.2500,0.3005,78.4954,-21.7356,-13.3055,25.4848,3.6909
Unison,BG1,6.5121,7.3743,18.3706,0.2019,0.2286,32.6443,-7.2047,-23.6513,24.7243,4.4167
Unison,BG2,12.6615,13.1053,40.1850,0.1920,0.1987,42.9215,-1.2678,-37.9857,38.0068,4.6790
Unison,BG3,25.5194,26.9099,68.0971,0.2117,0.2233,58.8908,-3.5973,-37.2808,37.4540,4.6162
Unison,BG4,40.6542,44.6969,76.5140,0.2512,0.2761,72.6918,-9.4839,-20.0773,22.2045,4.2711
Unison,BG5,49.7113,53.8170,83.8432,0.2653,0.2872,78.3549,-8.0426,-15.6695,17.6130,4.2382
Unison,BG6,66.3458,69.8474,91.7623,0.2910,0.3064,86.9220,-4.7061,-6.3458,7.9004,4.0743
Unison,BG7,10.0250,12.4603,33.0734,0.1804,0.2243,41.9385,-15.9523,-30.9071,34.7811,4.2359
Unison,BG8,14.5211,18.8016,42.4379,0.1917,0.2482,50.4543,-21.9259,-27.5593,35.2173,4.0403
Unison,BG9,29.0442,34.4797,70.3331,0.2170,0.2576,65.3415,-17.3344,-27.9606,32.8980,4.1574
Unison,BG10,38.2581,46.1103,76.3450,0.2381,0.2869,73.6170,-20.9449,-18.3547,27.8493,3.8612
Unison,BG11,50.2837,56.3282,83.6624,0.2643,0.2960,79.8003,-12.7483,-13.0492,18.2429,3.9387
Unison,BG12,61.1251,66.4483,89.2165,0.2820,0.3065,85.2246,-9.2185,-7.5567,11.9199,3.8283
Unison,BG13,8.7887,11.8897,24.1280,0.1961,0.2654,41.0402,-22.1150,-19.4042,29.4210,3.8618
Unison,BG14,11.5755,15.6453,29.0749,0.2056,0.2779,46.5056,-24.1587,-17.5336,29.8508,3.7694
Unison,BG15,21.7034,27.5055,44.2775,0.2322,0.2942,59.4393,-22.7385,-14.0926,26.7514,3.6964
Unison,BG16,37.9378,45.8801,66.0738,0.2531,0.3061,73.4677,-21.3236,-10.4837,23.7614,3.5985
Unison,BG17,48.5290,55.5206,64.6148,0.2877,0.3292,79.3402,-15.4753,0.8630,15.4993,3.0859
Unison,BG18,61.1033,66.9930,70.7099,0.3074,0.3370,85.5004,-10.4582,6.4962,12.3116,2.5858
Unison,BV1,65.4581,64.4088,85.8404,0.3035,0.2986,84.1782,5.1542,-7.0344,8.7206,5.3447
Unison,BV2,51.7324,49.4131,78.5699,0.2879,0.2750,75.7076,8.6995,-16.4135,18.5764,5.1998
Unison,BV3,44.4714,40.0387,72.0948,0.2840,0.2557,69.4971,15.6073,-22.1887,27.1279,5.3254
Unison,BV4,33.0190,29.4523,66.8759,0.2553,0.2277,61.1788,15.1669,-32.3354,35.7157,5.1510
Unison,BV5,15.3425,12.4894,31.0309,0.2606,0.2122,41.9837,19.4821,-28.0792,34.1759,5.3190
Unison,BV6,9.0466,7.6615,14.1901,0.2928,0.2480,33.2678,13.5541,-13.7090,19.2782,5.4921
Unison,BV7,66.7662,68.1900,90.0122,0.2968,0.3031,86.1014,-0.2439,-6.5847,6.5892,4.6754
Unison,BV8,56.2399,58.3845,89.1683,0.2760,0.2865,80.9521,-2.4980,-14.8902,15.0983,4.5462
Unison,BV9,41.0352,42.1731,84.6390,0.2445,0.2513,70.9901,-0.9879,-28.9300,28.9468,4.6783
Unison,BV10,30.6864,28.3787,79.4559,0.2215,0.2049,60.2294,10.8673,-43.7537,45.0830,4.9558
Unison,BV11,21.6614,17.9542,66.5351,0.2041,0.1691,49.4405,20.1647,-52.2922,56.0454,5.0804
Unison,BV12,18.6633,14.3325,64.4296,0.1916,0.1471,44.7061,25.9302,-58.6947,64.1674,5.1284
Unison,BV13,52.2927,54.8851,73.4112,0.2896,0.3039,78.9751,-3.9312,-6.8734,7.9182,4.1929
Unison,BV14,41.3671,42.3089,72.3579,0.2651,0.2712,71.0834,-0.3845,-19.6598,19.6635,4.6928
Unison,BV15,29.5477,28.8974,53.2676,0.2645,0.2587,60.6910,4.6261,-21.0967,21.5979,4.9283
Unison,BV16,18.2778,16.9254,34.9724,0.2605,0.2412,48.1658,9.0231,-22.6272,24.3600,5.0918
Unison,BV17,10.2750,10.1661,25.8613,0.2219,0.2196,38.1388,2.3527,-27.1612,27.2629,4.7988
Unison,BV18,5.7273,5.3320,17.5762,0.2000,0.1862,27.6604,5.7929,-30.6717,31.2139,4.8991
Unison,Grey1,10.4117,10.6727,10.3391,0.3313,0.3396,39.0236,-0.4201,6.0957,6.1101,1.6396
Unison,Grey2,16.2373,17.3655,20.4775,0.3002,0.3211,48.7173,-4.4033,0.0981,4.4043,3.1193
Unison,Grey3,28.5538,31.3728,31.3230,0.3129,0.3438,62.8211,-8.3569,7.4470,11.1935,2.4137
Unison,Grey4,34.0545,36.9306,43.3908,0.2977,0.3229,67.2249,-7.2955,0.2997,7.3017,3.1005
Unison,Grey5,42.2991,45.4201,51.9289,0.3029,0.3252,73.1677,-6.5732,1.7102,6.7920,2.8871
Unison,Grey6,59.8012,61.7368,63.8230,0.3226,0.3331,82.7732,-1.7585,7.4527,7.6573,1.8025
Unison,Grey7,13.5467,12.5657,20.5780,0.2901,0.2691,42.1014,8.0242,-11.4907,14.0151,5.3220
Unison,Grey8,20.7953,20.5988,31.5751,0.2850,0.2823,52.5076,2.8614,-10.6786,11.0554,4.9742
Unison,Grey9,31.2426,31.8727,47.9678,0.2813,0.2869,63.2375,-0.0602,-11.4426,11.4427,4.7071
Unison,Grey10,47.7782,48.4748,65.4777,0.2954,0.2997,75.1234,0.6503,-7.1320,7.1616,4.8033
Unison,Grey11,54.7787,56.5642,73.4818,0.2964,0.3060,79.9339,-1.7384,-5.2750,5.5540,4.3940
Unison,Grey12,57.4517,60.2573,69.5801,0.3068,0.3217,81.9778,-3.9568,1.3251,4.1728,2.8184
Unison,Grey13,3.7263,3.7033,3.6283,0.3370,0.3349,22.6653,1.4289,4.0480,4.2928,1.2315
Unison,Grey14,8.1574,8.5204,11.8902,0.2855,0.2982,35.0440,-1.7604,-4.9999,5.3008,4.3739
Unison,Grey15,21.9004,22.5212,29.6119,0.2958,0.3042,54.5757,-0.8624,-4.3864,4.4704,4.5183
Unison,Grey16,34.3737,35.1263,42.7920,0.3061,0.3128,65.8469,-0.2611,-1.4145,1.4384,4.5299
Unison,Grey17,53.7179,54.7373,63.5817,0.3122,0.3182,78.8897,0.0871,0.9624,0.9663,1.4806
Unison,Grey18,65.1831,66.5251,77.0715,0.3122,0.3186,85.2636,-0.1371,1.1789,1.1869,1.6866
Unison,Grey19,24.3316,23.6056,11.3876,0.4101,0.3979,55.6907,5.1650,31.9273,32.3424,1.4104
Unison,Grey20,28.4917,27.5420,12.1298,0.4180,0.4041,59.4727,5.8358,36.4979,36.9615,1.4122
Unison,Grey21,37.3049,37.3771,19.4517,0.3963,0.3971,67.5590,2.1075,34.4773,34.5416,1.5097
Unison,Grey22,50.3062,51.0018,30.0466,0.3830,0.3883,76.6801,0.7604,33.1107,33.1195,1.5478
Unison,Grey23,61.6693,63.0442,45.0388,0.3633,0.3714,83.4656,-0.3730,26.5106,26.5132,1.5849
Unison,Grey24,69.3905,70.4541,56.5460,0.3533,0.3587,87.2191,0.6271,21.5584,21.5675,1.5417
Unison,Grey25,68.0334,69.9061,61.1508,0.3417,0.3511,86.9508,-1.1399,16.9605,16.9988,1.6379
Unison,Grey26,79.4503,81.2920,81.9236,0.3274,0.3350,92.2614,-0.5406,9.6789,9.6940,1.6266
Unison,Grey27,79.9439,82.6064,75.4523,0.3359,0.3471,92.8418,-2.0789,15.4679,15.6070,1.7044
Unison,Grey28,83.3044,84.8510,96.8012,0.3144,0.3202,93.8189,0.1645,2.2409,2.2469,1.4975
Unison,Grey29,66.9577,70.1899,68.7762,0.3252,0.3409,87.0899,-4.0848,10.7870,11.5345,1.9328
Unison,Grey30,58.9205,61.4772,64.1494,0.3193,0.3331,82.6346,-3.2526,6.9365,7.6613,2.0093
Unison,Grey31,52.0196,55.4778,60.6102,0.3094,0.3300,79.3157,-6.1066,4.2711,7.4521,2.5313
Unison,Grey32,36.0379,39.6877,49.9554,0.2867,0.3158,69.2465,-9.3149,-3.0996,9.8170,3.4628
Unison,Grey33,29.1180,31.4832,44.7942,0.2763,0.2987,62.9134,-6.5862,-8.6613,10.8810,4.0623
Unison,Grey34,16.0397,17.6332,24.6544,0.2750,0.3023,49.0481,-6.9476,-6.4476,9.4785,3.8897
Unison,Grey35,7.9884,8.3753,10.9492,0.2925,0.3066,34.7525,-2.0217,-2.9811,3.6020,4.1165
Unison,Grey36,3.2063,3.2976,4.1303,0.3015,0.3101,21.1984,-0.4604,-1.2447,1.3271,4.3581
Unison,Dark1,8.6953,6.8791,4.1735,0.4403,0.3483,31.5301,18.0809,16.3415,24.3714,0.7349
Unison,Dark2,6.6145,5.2523,3.8935,0.4197,0.3333,27.4418,16.2753,10.7935,19.5291,0.5856
Unison,Dark3,5.8896,5.2748,4.0447,0.3872,0.3468,27.5037,8.2836,10.0814,13.0481,0.8830
Unison,Dark4,7.7568,6.9805,4.5924,0.4013,0.3611,31.7625,8.7515,14.6165,17.0362,1.0313
Unison,Dark5,5.8874,5.8796,5.0372,0.3504,0.3499,29.1067,1.3501,7.9178,8.0320,1.4019
Unison,Dark6,9.1854,9.5754,6.3419,0.3659,0.3814,37.0693,-1.6825,16.0721,16.1599,1.6751
Unison,Dark7,4.5140,5.1528,7.0156,0.2706,0.3089,27.1659,-6.8741,-3.5842,7.7524,3.6222
Unison,Dark8,4.4751,5.6223,6.7503,0.2656,0.3337,28.4387,-12.8765,-0.3935,12.8825,3.1721
Unison,Dark9,8.9272,10.5920,10.9463,0.2930,0.3477,38.8846,-11.6551,4.1513,12.3723,2.7994
Unison,Dark10,6.1677,7.9923,6.7087,0.2955,0.3830,33.9669,-16.5403,9.2961,18.9736,2.6296
Unison,Dark11,8.1556,10.3764,5.7758,0.3355,0.4269,38.5096,-16.7148,20.8701,26.7385,2.2461
Unison,Dark12,9.0629,10.2289,5.0526,0.3723,0.4202,38.2501,-7.7861,23.6113,24.8620,1.8893
Unison,Dark13,6.0822,5.2611,12.0703,0.2598,0.2247,27.4660,10.5577,-18.5327,21.3290,5.2302
Unison,Dark14,8.1591,7.6342,10.6448,0.3086,0.2888,33.2091,6.1636,-4.7957,7.8095,5.6220
Unison,Dark15,3.7150,4.3865,6.6666,0.2516,0.2970,24.9103,-8.4163,-6.1574,10.4282,3.7732
Unison,Dark16,2.5779,2.7836,4.7404,0.2552,0.2755,19.1554,-2.8672,-7.8400,8.3478,4.3618
Unison,Dark17,5.0397,5.0958,7.1352,0.2918,0.2951,27.0060,0.5179,-4.3006,4.3317,4.8322
Unison,Dark18,3.1324,3.1202,8.0043,0.2197,0.2189,20.5191,1.2293,-18.5488,18.5895,4.7786
Unison,Light1,84.3797,85.7512,96.0544,0.3170,0.3221,94.2059,0.5253,3.3906,3.4310,1.4171
Unison,Light2,79.3789,81.9998,66.0922,0.3490,0.3605,92.5748,-2.0309,22.4444,22.5361,1.6610
Unison,Light3,78.8360,81.9874,63.6849,0.3511,0.3652,92.5693,-3.0720,24.4599,24.6521,1.6957
Unison,Light4,79.3080,78.5512,66.7217,0.3531,0.3498,91.0308,4.4853,19.2609,19.7763,1.3420
Unison,Light5,76.7149,74.6325,64.7242,0.3550,0.3454,89.2206,7.1550,17.8059,19.1897,1.1887
Unison,Light6,74.7366,70.5217,67.9862,0.3505,0.3307,87.2521,11.6449,11.7084,16.5133,0.7881
Unison,Light7,74.9940,71.8915,73.8977,0.3397,0.3256,87.9163,9.3058,8.1665,12.3810,0.7203
Unison,Light8,67.8852,64.5894,70.7106,0.3341,0.3179,84.2717,10.0863,4.3772,10.9951,0.4094
Unison,Light9,62.4839,59.7020,65.8849,0.3322,0.3174,81.6760,9.2188,3.8257,9.9811,0.3934
Unison,Light10,71.0059,68.8517,80.8958,0.3217,0.3119,86.4305,7.4571,0.3688,7.4663,0.0494
Unison,Light11,78.6609,77.0562,92.1553,0.3173,0.3109,90.3475,6.1606,-0.7018,6.2004,6.1698
Unison,Light12,77.7710,78.2010,93.7518,0.3114,0.3131,90.8715,2.1431,-0.8550,2.3074,5.9036
Unison,Light13,70.0180,69.4346,86.9422,0.3093,0.3067,86.7188,4.1226,-3.4198,5.3564,5.5907
Unison,Light14,72.1385,73.7089,94.1089,0.3006,0.3072,88.7847,-0.3159,-4.6877,4.6983,4.6451
Unison,Light15,68.0072,72.3676,88.1219,0.2976,0.3167,88.1452,-6.3453,-1.7733,6.5884,3.4141
Unison,Light16,76.8084,80.7247,95.2066,0.3039,0.3194,92.0091,-4.6774,0.1536,4.6800,3.1088
Unison,Light17,74.6360,78.6491,89.2077,0.3078,0.3243,91.0753,-5.0390,2.5367,5.6415,2.6752
Unison,Light18,72.0090,77.1021,84.8666,0.3078,0.3295,90.3686,-7.4129,4.3210,8.5804,2.6138
Unison,Port1,58.6282,51.8176,34.0967,0.4056,0.3585,77.1717,19.5958,28.5045,34.5905,0.9685
Unison,Port2,63.0004,56.1095,29.9772,0.4226,0.3764,79.6761,19.0211,38.3739,42.8294,1.1106
Unison,Port3,62.6345,52.7258,33.2354,0.4215,0.3548,77.7129,26.6466,30.5597,40.5455,0.8537
Unison,Port4,66.9904,59.6516,31.8063,0.4228,0.3765,81.6484,19.4415,39.2505,43.8016,1.1109
Unison,Port5,70.7570,64.7799,53.5303,0.3742,0.3426,84.3702,15.8128,19.4779,25.0885,0.8889
Unison,Port6,27.6396,19.1990,14.7251,0.4490,0.3119,50.9192,39.3695,15.4997,42.3107,0.3751
Unison,Port7,24.9924,15.3517,8.1182,0.5157,0.3168,46.1122,49.2703,25.1923,55.3373,0.4727
Unison,Port8,10.6775,7.0527,4.2816,0.4851,0.3204,31.9267,32.1676,16.4632,36.1357,0.4730
Unison,Port9,14.9250,10.3332,11.4075,0.4071,0.2818,38.4340,32.3162,2.1209,32.3857,0.0655
Unison,Port10,44.3638,37.4041,43.9592,0.3529,0.2975,67.5791,23.5645,0.2879,23.5663,0.0122
Unison,Port11,53.5247,51.6391,62.7209,0.3188,0.3076,77.0646,7.4632,-1.4471,7.6022,6.0917
Unison,Port12,48.1556,41.1822,33.2307,0.3929,0.3360,70.3034,22.4596,17.7908,28.6522,0.6699
Unison,A1,67.4423,69.0609,91.1292,0.2963,0.3034,86.5342,-0.6299,-6.5907,6.6207,4.6171
Unison,A2,61.4528,65.3504,87.7781,0.2864,0.3045,84.6640,-6.0401,-7.5394,9.6605,4.0369
Unison,A3,60.4334,64.5063,75.5949,0.3014,0.3217,84.2287,-6.5432,0.5093,6.5629,3.0639
Unison,A4,62.9635,60.2992,81.7082,0.3072,0.2942,82.0005,8.9178,-7.8570,11.8853,5.5609
Unison,A5,61.6386,57.5655,74.6301,0.3180,0.2970,80.4966,12.3532,-5.1892,13.3988,5.8855
Unison,A6,51.3857,45.1723,54.1433,0.3410,0.2997,73.0052,19.4430,-0.7009,19.4556,6.2472
Unison,A7,77.4850,79.1182,63.8344,0.3515,0.3589,91.2878,-0.2189,22.1232,22.1243,1.5807
Unison,A8,73.7351,75.2194,43.9078,0.3823,0.3900,89.4957,-0.0746,38.1311,38.1312,1.5728
Unison,A9,62.9692,60.8775,16.2098,0.4496,0.4347,82.3128,7.5846,66.3768,66.8087,1.4570
Unison,A10,71.3966,78.0290,28.3989,0.4015,0.4388,90.7931,-10.5252,59.8029,60.7221,1.7450
Unison,A11,70.0198,73.6263,19.0702,0.4303,0.4525,88.7455,-4.6095,71.7269,71.8749,1.6350
Unison,A12,65.7152,65.1149,6.8817,0.4772,0.4728,84.5429,4.1535,95.8412,95.9311,1.5275
Unison,A13,55.2344,41.8026,4.0409,0.5465,0.4136,70.7346,39.0524,84.6374,93.2125,1.1385
Unison,A14,41.4680,26.1483,4.4055,0.5758,0.3631,58.1775,55.5489,61.0915,82.5703,0.8329
Unison,A15,27.8173,16.2986,4.5323,0.5718,0.3350,47.3638,55.3951,41.8124,69.4039,0.6466
Unison,A16,35.4891,24.3227,6.4098,0.5359,0.3673,56.4094,44.1901,49.1491,66.0939,0.8385
Unison,A17,38.1592,27.6244,12.0999,0.4900,0.3547,59.5479,39.3829,36.7046,53.8353,0.7502
